"roomid","timestr","dtype","category","tag","current"
"聊白洼机房","2024-07-14-13","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-13","HOUR","VECTOR","PRODUCT","104.73"
"聊白洼机房","2024-07-14-13","HOUR","VECTOR","PUE","1.27886"
"聊白洼机房","2024-07-14-13","HOUR","VECTOR","TOTAL","175.556"
"聊白洼机房","2024-07-14-14","HOUR","POINT","A1","26.0285"
"聊白洼机房","2024-07-14-14","HOUR","POINT","A2","146.288"
"聊白洼机房","2024-07-14-14","HOUR","POINT","B1","55.0966"
"聊白洼机房","2024-07-14-14","HOUR","POINT","B2","46.8637"
"聊白洼机房","2024-07-14-14","HOUR","POINT","C1","37.7183"
"聊白洼机房","2024-07-14-14","HOUR","POINT","D1","43.862"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","BUSINESS","44.3281"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","DEVICE","81.5803"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","LEASE","26.0285"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","PRODUCT","101.96"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","PUE","1.24982"
"聊白洼机房","2024-07-14-14","HOUR","VECTOR","TOTAL","172.317"
"聊白洼机房","2024-07-14-15","HOUR","POINT","A1","26.159"
"聊白洼机房","2024-07-14-15","HOUR","POINT","A2","146.839"
"聊白洼机房","2024-07-14-15","HOUR","POINT","B1","56.5078"
"聊白洼机房","2024-07-14-15","HOUR","POINT","B2","51.742"
"聊白洼机房","2024-07-14-15","HOUR","POINT","C1","38.0298"
"聊白洼机房","2024-07-14-15","HOUR","POINT","D1","44.28"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","BUSINESS","38.5892"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","DEVICE","82.3098"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","LEASE","26.159"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","PRODUCT","108.25"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","PUE","1.31515"
"聊白洼机房","2024-07-14-15","HOUR","VECTOR","TOTAL","172.998"
"聊白洼机房","2024-07-14-16","HOUR","POINT","A1","26.2244"
"聊白洼机房","2024-07-14-16","HOUR","POINT","A2","137.688"
"聊白洼机房","2024-07-14-16","HOUR","POINT","B1","55.842"
"聊白洼机房","2024-07-14-16","HOUR","POINT","B2","49.1827"
"聊白洼机房","2024-07-14-16","HOUR","POINT","C1","38.0912"
"聊白洼机房","2024-07-14-16","HOUR","POINT","D1","43.9593"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","BUSINESS","32.6634"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","DEVICE","82.0505"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","LEASE","26.2244"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","PRODUCT","105.025"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","PUE","1.28"
"聊白洼机房","2024-07-14-16","HOUR","VECTOR","TOTAL","163.913"
"聊白洼机房","2024-07-14-17","HOUR","POINT","A1","26.1027"
"聊白洼机房","2024-07-14-17","HOUR","POINT","A2","136.312"
"聊白洼机房","2024-07-14-17","HOUR","POINT","B1","54.1892"
"聊白洼机房","2024-07-14-17","HOUR","POINT","B2","51.6464"
"聊白洼机房","2024-07-14-17","HOUR","POINT","C1","37.7305"
"聊白洼机房","2024-07-14-17","HOUR","POINT","D1","43.3393"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","BUSINESS","30.4763"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","DEVICE","81.0698"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","LEASE","26.1027"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","PRODUCT","105.836"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","PUE","1.30549"
"聊白洼机房","2024-07-14-17","HOUR","VECTOR","TOTAL","162.415"
"聊白洼机房","2024-07-14-18","HOUR","POINT","A1","25.0136"
"聊白洼机房","2024-07-14-18","HOUR","POINT","A2","117.462"
"聊白洼机房","2024-07-14-18","HOUR","POINT","B1","53.6264"
"聊白洼机房","2024-07-14-18","HOUR","POINT","B2","47.0105"
"聊白洼机房","2024-07-14-18","HOUR","POINT","C1","37.6868"
"聊白洼机房","2024-07-14-18","HOUR","POINT","D1","43.2685"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","BUSINESS","16.8247"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","DEVICE","80.9553"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","LEASE","25.0136"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","PRODUCT","100.637"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","PUE","1.24312"
"聊白洼机房","2024-07-14-18","HOUR","VECTOR","TOTAL","142.475"
"聊白洼机房","2024-07-14-19","HOUR","POINT","A1","25.1498"
"聊白洼机房","2024-07-14-19","HOUR","POINT","A2","117.763"
"聊白洼机房","2024-07-14-19","HOUR","POINT","B1","56.1864"
"聊白洼机房","2024-07-14-19","HOUR","POINT","B2","50.6875"
"聊白洼机房","2024-07-14-19","HOUR","POINT","C1","37.7986"
"聊白洼机房","2024-07-14-19","HOUR","POINT","D1","44.3047"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","BUSINESS","10.8895"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","DEVICE","82.1034"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","LEASE","25.1498"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","PRODUCT","106.874"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","PUE","1.3017"
"聊白洼机房","2024-07-14-19","HOUR","VECTOR","TOTAL","142.913"
"聊白洼机房","2024-07-14-20","HOUR","POINT","A1","25.4664"
"聊白洼机房","2024-07-14-20","HOUR","POINT","A2","110.868"
"聊白洼机房","2024-07-14-20","HOUR","POINT","B1","52.7925"
"聊白洼机房","2024-07-14-20","HOUR","POINT","B2","48.302"
"聊白洼机房","2024-07-14-20","HOUR","POINT","C1","38.0993"
"聊白洼机房","2024-07-14-20","HOUR","POINT","D1","43.8912"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","BUSINESS","9.77356"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","DEVICE","81.9905"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","LEASE","25.4664"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","PRODUCT","101.095"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","PUE","1.233"
"聊白洼机房","2024-07-14-20","HOUR","VECTOR","TOTAL","136.335"
"聊白洼机房","2024-07-14-21","HOUR","POINT","A1","25.1197"
"聊白洼机房","2024-07-14-21","HOUR","POINT","A2","116.093"
"聊白洼机房","2024-07-14-21","HOUR","POINT","B1","54.9854"
"聊白洼机房","2024-07-14-21","HOUR","POINT","B2","50.4976"
"聊白洼机房","2024-07-14-21","HOUR","POINT","C1","37.7993"
"聊白洼机房","2024-07-14-21","HOUR","POINT","D1","43.3169"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","BUSINESS","10.6102"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","DEVICE","81.1163"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","LEASE","25.1197"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","PRODUCT","105.483"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","PUE","1.30039"
"聊白洼机房","2024-07-14-21","HOUR","VECTOR","TOTAL","141.213"
"聊白洼机房","2024-07-14-22","HOUR","POINT","A1","24.5271"
"聊白洼机房","2024-07-14-22","HOUR","POINT","A2","109.783"
"聊白洼机房","2024-07-14-22","HOUR","POINT","B1","52.121"
"聊白洼机房","2024-07-14-22","HOUR","POINT","B2","47.6868"
"聊白洼机房","2024-07-14-22","HOUR","POINT","C1","37.0444"
"聊白洼机房","2024-07-14-22","HOUR","POINT","D1","42.9417"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","BUSINESS","9.97559"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","DEVICE","79.9861"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","LEASE","24.5271"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","PRODUCT","99.8078"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","PUE","1.24781"
"聊白洼机房","2024-07-14-22","HOUR","VECTOR","TOTAL","134.311"
"聊白洼机房","2024-07-14-23","HOUR","POINT","A1","23.921"
"聊白洼机房","2024-07-14-23","HOUR","POINT","A2","112.666"
"聊白洼机房","2024-07-14-23","HOUR","POINT","B1","54.4247"
"聊白洼机房","2024-07-14-23","HOUR","POINT","B2","48.7644"
"聊白洼机房","2024-07-14-23","HOUR","POINT","C1","37.5115"
"聊白洼机房","2024-07-14-23","HOUR","POINT","D1","42.858"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","BUSINESS","9.47695"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","DEVICE","80.3695"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","LEASE","23.921"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","PRODUCT","103.189"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","PUE","1.28393"
"聊白洼机房","2024-07-14-23","HOUR","VECTOR","TOTAL","136.587"
"聊白洼机房","2024-07-15","DAY","VECTOR","BUSINESS","20.6783"
"聊白洼机房","2024-07-15","DAY","VECTOR","DEVICE","78.5316"
"聊白洼机房","2024-07-15","DAY","VECTOR","LEASE","24.1751"
"聊白洼机房","2024-07-15","DAY","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15","DAY","VECTOR","PRODUCT","98.8845"
"聊白洼机房","2024-07-15","DAY","VECTOR","PUE","1.25917"
"聊白洼机房","2024-07-15","DAY","VECTOR","TOTAL","143.738"
"聊白洼机房","2024-07-15-00","HOUR","POINT","A1","23.1888"
"聊白洼机房","2024-07-15-00","HOUR","POINT","A2","105.864"
"聊白洼机房","2024-07-15-00","HOUR","POINT","B1","50.8203"
"聊白洼机房","2024-07-15-00","HOUR","POINT","B2","45.6963"
"聊白洼机房","2024-07-15-00","HOUR","POINT","C1","35.6614"
"聊白洼机房","2024-07-15-00","HOUR","POINT","D1","42.0654"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","BUSINESS","9.34746"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","DEVICE","77.7268"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","LEASE","23.1888"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","PRODUCT","96.5166"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","PUE","1.24174"
"聊白洼机房","2024-07-15-00","HOUR","VECTOR","TOTAL","129.053"
"聊白洼机房","2024-07-15-01","HOUR","POINT","A1","20.7281"
"聊白洼机房","2024-07-15-01","HOUR","POINT","A2","101.399"
"聊白洼机房","2024-07-15-01","HOUR","POINT","B1","47.52"
"聊白洼机房","2024-07-15-01","HOUR","POINT","B2","44.4356"
"聊白洼机房","2024-07-15-01","HOUR","POINT","C1","35.0044"
"聊白洼机房","2024-07-15-01","HOUR","POINT","D1","37.2437"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","BUSINESS","9.44373"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","DEVICE","72.2481"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","LEASE","20.7281"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","PRODUCT","91.9556"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","PUE","1.27277"
"聊白洼机房","2024-07-15-01","HOUR","VECTOR","TOTAL","122.127"
"聊白洼机房","2024-07-15-02","HOUR","POINT","A1","19.9627"
"聊白洼机房","2024-07-15-02","HOUR","POINT","A2","99.6929"
"聊白洼机房","2024-07-15-02","HOUR","POINT","B1","43.3346"
"聊白洼机房","2024-07-15-02","HOUR","POINT","B2","46.8661"
"聊白洼机房","2024-07-15-02","HOUR","POINT","C1","33.8478"
"聊白洼机房","2024-07-15-02","HOUR","POINT","D1","33.9566"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","BUSINESS","9.4922"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","DEVICE","67.8044"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","LEASE","19.9627"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","PRODUCT","90.2007"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","PUE","1.33031"
"聊白洼机房","2024-07-15-02","HOUR","VECTOR","TOTAL","119.656"
"聊白洼机房","2024-07-15-03","HOUR","POINT","A1","19.8441"
"聊白洼机房","2024-07-15-03","HOUR","POINT","A2","95.1668"
"聊白洼机房","2024-07-15-03","HOUR","POINT","B1","42.4356"
"聊白洼机房","2024-07-15-03","HOUR","POINT","B2","44.1712"
"聊白洼机房","2024-07-15-03","HOUR","POINT","C1","33.7824"
"聊白洼机房","2024-07-15-03","HOUR","POINT","D1","33.761"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","BUSINESS","8.56"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","DEVICE","67.5434"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","LEASE","19.8441"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","PRODUCT","86.6068"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","PUE","1.28224"
"聊白洼机房","2024-07-15-03","HOUR","VECTOR","TOTAL","115.011"
"聊白洼机房","2024-07-15-04","HOUR","POINT","A1","19.8447"
"聊白洼机房","2024-07-15-04","HOUR","POINT","A2","96.2339"
"聊白洼机房","2024-07-15-04","HOUR","POINT","B1","43.2041"
"聊白洼机房","2024-07-15-04","HOUR","POINT","B2","43.9085"
"聊白洼机房","2024-07-15-04","HOUR","POINT","C1","33.8085"
"聊白洼机房","2024-07-15-04","HOUR","POINT","D1","33.7403"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","BUSINESS","9.12136"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","DEVICE","67.5488"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","LEASE","19.8447"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","PRODUCT","87.1125"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","PUE","1.28962"
"聊白洼机房","2024-07-15-04","HOUR","VECTOR","TOTAL","116.079"
"聊白洼机房","2024-07-15-05","HOUR","POINT","A1","21.1346"
"聊白洼机房","2024-07-15-05","HOUR","POINT","A2","103.686"
"聊白洼机房","2024-07-15-05","HOUR","POINT","B1","51.2732"
"聊白洼机房","2024-07-15-05","HOUR","POINT","B2","43.2905"
"聊白洼机房","2024-07-15-05","HOUR","POINT","C1","34.0434"
"聊白洼机房","2024-07-15-05","HOUR","POINT","D1","40.7736"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","BUSINESS","9.12271"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","DEVICE","74.8169"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","LEASE","21.1346"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","PRODUCT","94.5637"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","PUE","1.26393"
"聊白洼机房","2024-07-15-05","HOUR","VECTOR","TOTAL","124.821"
"聊白洼机房","2024-07-15-06","HOUR","POINT","A1","23.0864"
"聊白洼机房","2024-07-15-06","HOUR","POINT","A2","104.727"
"聊白洼机房","2024-07-15-06","HOUR","POINT","B1","50.6912"
"聊白洼机房","2024-07-15-06","HOUR","POINT","B2","45.1302"
"聊白洼机房","2024-07-15-06","HOUR","POINT","C1","35.6553"
"聊白洼机房","2024-07-15-06","HOUR","POINT","D1","42.0715"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","BUSINESS","8.90576"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","DEVICE","77.7268"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","LEASE","23.0864"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","PRODUCT","95.8214"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","PUE","1.2328"
"聊白洼机房","2024-07-15-06","HOUR","VECTOR","TOTAL","127.814"
"聊白洼机房","2024-07-15-07","HOUR","POINT","A1","24.2641"
"聊白洼机房","2024-07-15-07","HOUR","POINT","A2","107.183"
"聊白洼机房","2024-07-15-07","HOUR","POINT","B1","52.7912"
"聊白洼机房","2024-07-15-07","HOUR","POINT","B2","45.0793"
"聊白洼机房","2024-07-15-07","HOUR","POINT","C1","36.559"
"聊白洼机房","2024-07-15-07","HOUR","POINT","D1","43.3603"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","BUSINESS","9.3122"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","DEVICE","79.9193"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","LEASE","24.2641"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","PRODUCT","97.8705"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","PUE","1.22462"
"聊白洼机房","2024-07-15-07","HOUR","VECTOR","TOTAL","131.447"
"聊白洼机房","2024-07-15-08","HOUR","POINT","A1","24.8427"
"聊白洼机房","2024-07-15-08","HOUR","POINT","A2","119.251"
"聊白洼机房","2024-07-15-08","HOUR","POINT","B1","53.9407"
"聊白洼机房","2024-07-15-08","HOUR","POINT","B2","46.8627"
"聊白洼机房","2024-07-15-08","HOUR","POINT","C1","37.3647"
"聊白洼机房","2024-07-15-08","HOUR","POINT","D1","43.7003"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","BUSINESS","18.4471"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","DEVICE","81.0651"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","LEASE","24.8427"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","PRODUCT","100.803"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","PUE","1.24349"
"聊白洼机房","2024-07-15-08","HOUR","VECTOR","TOTAL","144.093"
"聊白洼机房","2024-07-15-09","HOUR","POINT","A1","25.3315"
"聊白洼机房","2024-07-15-09","HOUR","POINT","A2","123.511"
"聊白洼机房","2024-07-15-09","HOUR","POINT","B1","52.0651"
"聊白洼机房","2024-07-15-09","HOUR","POINT","B2","44.5946"
"聊白洼机房","2024-07-15-09","HOUR","POINT","C1","36.9922"
"聊白洼机房","2024-07-15-09","HOUR","POINT","D1","43.6207"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","BUSINESS","26.8515"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","DEVICE","80.6129"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","LEASE","25.3315"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","PRODUCT","96.6597"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","PUE","1.19906"
"聊白洼机房","2024-07-15-09","HOUR","VECTOR","TOTAL","148.843"
"聊白洼机房","2024-07-15-10","HOUR","POINT","A1","26.3132"
"聊白洼机房","2024-07-15-10","HOUR","POINT","A2","132.973"
"聊白洼机房","2024-07-15-10","HOUR","POINT","B1","55.0844"
"聊白洼机房","2024-07-15-10","HOUR","POINT","B2","48.2749"
"聊白洼机房","2024-07-15-10","HOUR","POINT","C1","36.8851"
"聊白洼机房","2024-07-15-10","HOUR","POINT","D1","43.8536"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","BUSINESS","29.6139"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","DEVICE","80.7386"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","LEASE","26.3132"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","PRODUCT","103.359"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","PUE","1.28017"
"聊白洼机房","2024-07-15-10","HOUR","VECTOR","TOTAL","159.286"
"聊白洼机房","2024-07-15-11","HOUR","POINT","A1","26.6946"
"聊白洼机房","2024-07-15-11","HOUR","POINT","A2","139.66"
"聊白洼机房","2024-07-15-11","HOUR","POINT","B1","53.4041"
"聊白洼机房","2024-07-15-11","HOUR","POINT","B2","48.2376"
"聊白洼机房","2024-07-15-11","HOUR","POINT","C1","37.9942"
"聊白洼机房","2024-07-15-11","HOUR","POINT","D1","44.2441"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","BUSINESS","38.018"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","DEVICE","82.2383"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","LEASE","26.6946"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","PRODUCT","101.642"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","PUE","1.23594"
"聊白洼机房","2024-07-15-11","HOUR","VECTOR","TOTAL","166.354"
"聊白洼机房","2024-07-15-12","HOUR","POINT","A1","27.4292"
"聊白洼机房","2024-07-15-12","HOUR","POINT","A2","135.984"
"聊白洼机房","2024-07-15-12","HOUR","POINT","B1","55.7258"
"聊白洼机房","2024-07-15-12","HOUR","POINT","B2","46.6993"
"聊白洼机房","2024-07-15-12","HOUR","POINT","C1","37.779"
"聊白洼机房","2024-07-15-12","HOUR","POINT","D1","44.2342"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","BUSINESS","33.5593"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","DEVICE","82.0132"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","LEASE","27.4292"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","PRODUCT","102.425"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","PUE","1.24889"
"聊白洼机房","2024-07-15-12","HOUR","VECTOR","TOTAL","163.414"
"聊白洼机房","2024-07-15-13","HOUR","POINT","A1","26.8895"
"聊白洼机房","2024-07-15-13","HOUR","POINT","A2","143.426"
"聊白洼机房","2024-07-15-13","HOUR","POINT","B1","52.9332"
"聊白洼机房","2024-07-15-13","HOUR","POINT","B2","49.6949"
"聊白洼机房","2024-07-15-13","HOUR","POINT","C1","37.2495"
"聊白洼机房","2024-07-15-13","HOUR","POINT","D1","43.9261"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","BUSINESS","40.7983"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","DEVICE","81.1756"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","LEASE","26.8895"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","PRODUCT","102.628"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","PUE","1.26427"
"聊白洼机房","2024-07-15-13","HOUR","VECTOR","TOTAL","170.316"
"聊白洼机房","2024-07-15-14","HOUR","POINT","A1","26.302"
"聊白洼机房","2024-07-15-14","HOUR","POINT","A2","145.147"
"聊白洼机房","2024-07-15-14","HOUR","POINT","B1","54.9695"
"聊白洼机房","2024-07-15-14","HOUR","POINT","B2","47.7041"
"聊白洼机房","2024-07-15-14","HOUR","POINT","C1","37.562"
"聊白洼机房","2024-07-15-14","HOUR","POINT","D1","43.9746"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","BUSINESS","42.4736"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","DEVICE","81.5366"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","LEASE","26.302"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","PRODUCT","102.674"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","PUE","1.25923"
"聊白洼机房","2024-07-15-14","HOUR","VECTOR","TOTAL","171.449"
"聊白洼机房","2024-07-15-15","HOUR","POINT","A1","25.3471"
"聊白洼机房","2024-07-15-15","HOUR","POINT","A2","139.54"
"聊白洼机房","2024-07-15-15","HOUR","POINT","B1","54.4475"
"聊白洼机房","2024-07-15-15","HOUR","POINT","B2","46.378"
"聊白洼机房","2024-07-15-15","HOUR","POINT","C1","37.4051"
"聊白洼机房","2024-07-15-15","HOUR","POINT","D1","43.6576"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","BUSINESS","38.7149"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","DEVICE","81.0627"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","LEASE","25.3471"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","PRODUCT","100.825"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","PUE","1.2438"
"聊白洼机房","2024-07-15-15","HOUR","VECTOR","TOTAL","164.887"
"聊白洼机房","2024-07-15-16","HOUR","POINT","A1","25.6346"
"聊白洼机房","2024-07-15-16","HOUR","POINT","A2","143.204"
"聊白洼机房","2024-07-15-16","HOUR","POINT","B1","54.4895"
"聊白洼机房","2024-07-15-16","HOUR","POINT","B2","51.0729"
"聊白洼机房","2024-07-15-16","HOUR","POINT","C1","37.5793"
"聊白洼机房","2024-07-15-16","HOUR","POINT","D1","44.0281"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","BUSINESS","37.6414"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","DEVICE","81.6075"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","LEASE","25.6346"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","OFFICE","0"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","PRODUCT","105.562"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","PUE","1.29354"
"聊白洼机房","2024-07-15-16","HOUR","VECTOR","TOTAL","168.838"
"聊白洼机房","2024-07-15-17","HOUR","POINT","A1","25.178"
"聊白洼机房","2024-07-15-17","HOUR","POINT","A2","140.851"
"聊白洼机房","2024-07-15-17","HOUR","POINT","B1","55.2675"
"聊白洼机房","2024-07-15-17","HOUR","POINT","B2","46.6881"
"聊白洼机房","2024-07-15-17","HOUR","POINT","C1","37.4864"
